user_id,image_path,item_label,response,response_time_sec,timestamp
user_1014,sample_testing_file/WOMEN-Denim-id_00006631-11_7_additional.jpg,Denim,yes,2.222,2026-04-03 10:53:03
user_1014,sample_testing_file/MEN-Graphic_Tees-id_00021633-08_2_side.jpg,Graphic Tees,no,1.825,2026-04-03 10:54:37
user_1014,sample_testing_file/WOMEN-Jackets_Vests-id_00066163-07_7_additional.jpg,Jackets / Vests,no,4.757,2026-04-03 10:56:16
user_1014,sample_testing_file/MEN-Jackets_Vests-id_00034336-03_4_full.jpg,Jackets / Vests,no,2.712,2026-04-04 14:19:03
user_1014,sample_testing_file/MEN-Graphic_Tees-id_00021633-08_2_side.jpg,Graphic Tees,no,0.532,2026-04-04 14:20:49
user_1014,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00066470-05_4_full.jpg,Hoodies / Sweatshirts,yes,2.057,2026-04-04 14:24:09
user_1014,sample_testing_file/MEN-Tees_Tanks-id_00039140-07_4_full.jpg,Tees / Tanks,yes,1.658,2026-04-04 14:25:21
user_1014,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00048352-03_7_additional.jpg,Hoodies / Sweatshirts,yes,0.964,2026-04-04 14:26:48
user_1014,sample_testing_file/WOMEN-Sweaters-id_00019314-01_1_front.jpg,Sweaters,yes,1.887,2026-04-04 14:27:18
user_1015,sample_testing_file/WOMEN-Cardigans-id_00051646-10_7_additional.jpg,Cardigans,no,1.924,2026-04-03 16:43:15
user_1015,sample_testing_file/MEN-Shirts_Polos-id_00027743-08_3_back.jpg,Shirts / Polos,yes,2.103,2026-04-03 16:44:46
user_1015,sample_testing_file/MEN-Graphic_Tees-id_00041146-11_1_front.jpg,Graphic Tees,no,5.037,2026-04-03 16:47:50
user_1015,sample_testing_file/WOMEN-Cardigans-id_00010746-07_7_additional.jpg,Cardigans,no,2.083,2026-04-03 16:48:17
user_1015,sample_testing_file/WOMEN-Cardigans-id_00053226-09_1_front.jpg,Cardigans,yes,1.84,2026-04-03 16:48:44
user_1015,sample_testing_file/WOMEN-Cardigans-id_00056334-03_1_front.jpg,Cardigans,yes,1.327,2026-04-03 16:52:13
user_1015,sample_testing_file/WOMEN-Blouses_Shirts-id_00071512-01_3_back.jpg,Blouses / Shirts,no,1.701,2026-04-09 19:39:25
user_1015,sample_testing_file/WOMEN-Denim-id_00027660-05_1_front.jpg,Denim,yes,3.271,2026-04-09 19:41:57
user_1015,sample_testing_file/MEN-Shirts_Polos-id_00018727-05_2_side.jpg,Shirts / Polos,yes,2.022,2026-04-09 19:43:24
user_1015,sample_testing_file/MEN-Shirts_Polos-id_00059471-01_3_back.jpg,Shirts / Polos,yes,1.175,2026-04-09 19:46:27
user_1015,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00048352-03_7_additional.jpg,Hoodies / Sweatshirts,yes,3.816,2026-04-09 19:48:00
user_1015,sample_testing_file/WOMEN-Cardigans-id_00060947-08_4_full.jpg,Cardigans,no,0.619,2026-04-09 19:51:01
user_1015,sample_testing_file/MEN-Shirts_Polos-id_00078105-08_7_additional.jpg,Shirts / Polos,yes,2.462,2026-04-09 19:54:10
user_1015,sample_testing_file/MEN-Shirts_Polos-id_00023510-12_3_back.jpg,Shirts / Polos,yes,1.024,2026-04-09 19:54:29
user_1015,sample_testing_file/WOMEN-Jackets_Vests-id_00072545-09_3_back.jpg,Jackets / Vests,yes,1.012,2026-04-09 19:56:11
user_1016,sample_testing_file/WOMEN-Cardigans-id_00051646-10_7_additional.jpg,Cardigans,no,0.877,2026-04-05 21:08:58
user_1016,sample_testing_file/MEN-Graphic_Tees-id_00041146-11_1_front.jpg,Graphic Tees,no,3.789,2026-04-05 21:09:50
user_1016,sample_testing_file/WOMEN-Dresses-id_00073773-05_1_front.jpg,Dresses,no,2.014,2026-04-05 21:11:54
user_1016,sample_testing_file/WOMEN-Dresses-id_00072064-03_3_back.jpg,Dresses,no,1.48,2026-04-05 21:13:07
user_1016,sample_testing_file/WOMEN-Hoodies_Sweatshirts-id_00075457-07_4_full.jpg,Hoodies / Sweatshirts,no,1.928,2026-04-09 15:05:54
user_1016,sample_testing_file/MEN-Sweaters-id_00051877-03_3_back.jpg,Sweaters,no,2.791,2026-04-09 15:08:29
user_1016,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00048352-03_7_additional.jpg,Hoodies / Sweatshirts,yes,2.383,2026-04-09 15:11:41
user_1016,sample_testing_file/WOMEN-Cardigans-id_00040889-10_4_full.jpg,Cardigans,no,1.26,2026-04-09 15:13:53
user_1016,sample_testing_file/MEN-Sweaters-id_00009546-08_4_full.jpg,Sweaters,yes,1.113,2026-04-09 15:16:35
user_1016,sample_testing_file/WOMEN-Sweaters-id_00074848-10_4_full.jpg,Sweaters,yes,0.547,2026-04-11 10:26:28
user_1016,sample_testing_file/WOMEN-Cardigans-id_00068495-07_4_full.jpg,Cardigans,yes,4.01,2026-04-11 10:28:14
user_1016,sample_testing_file/WOMEN-Cardigans-id_00044093-01_4_full.jpg,Cardigans,no,1.247,2026-04-11 10:28:49
user_1016,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00072849-01_7_additional.jpg,Hoodies / Sweatshirts,no,3.525,2026-04-11 10:32:23
user_1016,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00057200-10_7_additional.jpg,Hoodies / Sweatshirts,yes,2.422,2026-04-11 10:34:28
user_1016,sample_testing_file/WOMEN-Hoodies_Sweatshirts-id_00035955-01_1_front.jpg,Hoodies / Sweatshirts,no,4.348,2026-04-11 10:36:22
user_1017,sample_testing_file/WOMEN-Cardigans-id_00021466-05_1_front.jpg,Cardigans,no,1.962,2026-04-01 14:30:49
user_1017,sample_testing_file/MEN-Graphic_Tees-id_00020290-04_3_back.jpg,Graphic Tees,no,3.81,2026-04-01 14:32:35
user_1017,sample_testing_file/WOMEN-Graphic_Tees-id_00011004-11_4_full.jpg,Graphic Tees,yes,2.097,2026-04-01 14:33:21
user_1017,sample_testing_file/WOMEN-Jackets_Vests-id_00020380-04_3_back.jpg,Jackets / Vests,yes,0.522,2026-04-01 14:33:43
user_1017,sample_testing_file/MEN-Sweaters-id_00027870-11_4_full.jpg,Sweaters,yes,0.926,2026-04-01 14:36:34
user_1017,sample_testing_file/MEN-Jackets_Vests-id_00034336-03_4_full.jpg,Jackets / Vests,yes,2.119,2026-04-01 14:38:44
user_1017,sample_testing_file/WOMEN-Dresses-id_00053546-08_7_additional.jpg,Dresses,no,1.616,2026-04-04 12:32:52
user_1017,sample_testing_file/WOMEN-Dresses-id_00077993-02_2_side.jpg,Dresses,no,0.729,2026-04-04 12:36:02
user_1017,sample_testing_file/WOMEN-Cardigans-id_00044093-01_4_full.jpg,Cardigans,yes,1.011,2026-04-04 12:39:09
user_1017,sample_testing_file/WOMEN-Blouses_Shirts-id_00046439-07_4_full.jpg,Blouses / Shirts,no,1.283,2026-04-04 12:41:58
user_1017,sample_testing_file/WOMEN-Cardigans-id_00021466-05_1_front.jpg,Cardigans,no,2.326,2026-04-10 17:04:42
user_1017,sample_testing_file/WOMEN-Graphic_Tees-id_00013474-06_7_additional.jpg,Graphic Tees,yes,2.072,2026-04-10 17:06:46
user_1017,sample_testing_file/MEN-Graphic_Tees-id_00036266-01_1_front.jpg,Graphic Tees,yes,1.971,2026-04-10 17:09:05
user_1017,sample_testing_file/WOMEN-Dresses-id_00022783-09_1_front.jpg,Dresses,no,1.262,2026-04-10 17:11:21
user_1017,sample_testing_file/MEN-Jackets_Vests-id_00034336-03_4_full.jpg,Jackets / Vests,yes,1.16,2026-04-10 17:13:54
user_1018,sample_testing_file/WOMEN-Blouses_Shirts-id_00002758-10_7_additional.jpg,Blouses / Shirts,yes,3.004,2026-04-05 20:39:00
user_1018,sample_testing_file/WOMEN-Denim-id_00050141-01_4_full.jpg,Denim,yes,5.326,2026-04-05 20:42:09
user_1018,sample_testing_file/WOMEN-Graphic_Tees-id_00003279-12_3_back.jpg,Graphic Tees,no,0.821,2026-04-05 20:43:44
user_1018,sample_testing_file/MEN-Shorts-id_00004279-04_3_back.jpg,Shorts,yes,0.972,2026-04-05 20:47:11
user_1018,sample_testing_file/WOMEN-Blouses_Shirts-id_00075575-04_3_back.jpg,Blouses / Shirts,yes,2.901,2026-04-05 20:50:03
user_1018,sample_testing_file/MEN-Jackets_Vests-id_00018137-03_2_side.jpg,Jackets / Vests,yes,1.222,2026-04-05 20:53:39
user_1018,sample_testing_file/MEN-Tees_Tanks-id_00052582-05_1_front.jpg,Tees / Tanks,no,4.384,2026-04-07 14:24:48
user_1018,sample_testing_file/WOMEN-Blouses_Shirts-id_00002758-10_7_additional.jpg,Blouses / Shirts,no,1.257,2026-04-07 14:28:20
user_1018,sample_testing_file/WOMEN-Graphic_Tees-id_00073921-04_4_full.jpg,Graphic Tees,no,0.959,2026-04-07 14:31:02
user_1018,sample_testing_file/WOMEN-Skirts-id_00032915-01_1_front.jpg,Skirts,yes,1.701,2026-04-07 14:33:49
user_1018,sample_testing_file/MEN-Shorts-id_00009509-01_4_full.jpg,Shorts,yes,1.857,2026-04-07 14:35:05
user_1018,sample_testing_file/WOMEN-Jackets_Vests-id_00020053-07_2_side.jpg,Jackets / Vests,no,3.51,2026-04-07 14:38:18
user_1018,sample_testing_file/WOMEN-Cardigans-id_00021466-05_1_front.jpg,Cardigans,no,1.563,2026-04-07 14:40:41
user_1018,sample_testing_file/WOMEN-Tees_Tanks-id_00074365-02_1_front.jpg,Tees / Tanks,no,3.465,2026-04-07 14:44:03
user_1018,sample_testing_file/WOMEN-Graphic_Tees-id_00067001-08_2_side.jpg,Graphic Tees,no,2.101,2026-04-07 14:47:05
user_1019,sample_testing_file/MEN-Tees_Tanks-id_00029390-11_1_front.jpg,Tees / Tanks,yes,1.776,2026-04-01 13:33:12
user_1019,sample_testing_file/WOMEN-Cardigans-id_00073564-04_7_additional.jpg,Cardigans,yes,3.513,2026-04-01 13:35:33
user_1019,sample_testing_file/MEN-Tees_Tanks-id_00064252-02_4_full.jpg,Tees / Tanks,yes,2.552,2026-04-01 13:35:54
user_1019,sample_testing_file/MEN-Shirts_Polos-id_00009962-10_2_side.jpg,Shirts / Polos,no,4.811,2026-04-01 13:36:16
user_1019,sample_testing_file/MEN-Tees_Tanks-id_00052582-05_1_front.jpg,Tees / Tanks,yes,0.968,2026-04-01 13:37:19
user_1019,sample_testing_file/WOMEN-Hoodies_Sweatshirts-id_00035955-01_1_front.jpg,Hoodies / Sweatshirts,yes,4.754,2026-04-01 13:40:15
user_1019,sample_testing_file/WOMEN-Cardigans-id_00040889-10_4_full.jpg,Cardigans,yes,4.189,2026-04-03 11:24:14
user_1019,sample_testing_file/WOMEN-Dresses-id_00073773-05_1_front.jpg,Dresses,no,0.862,2026-04-03 11:24:52
user_1019,sample_testing_file/WOMEN-Denim-id_00036348-09_4_full.jpg,Denim,yes,1.819,2026-04-03 11:26:53
user_1019,sample_testing_file/MEN-Tees_Tanks-id_00000222-09_7_additional.jpg,Tees / Tanks,no,3.522,2026-04-03 11:30:10
user_1019,sample_testing_file/WOMEN-Cardigans-id_00068495-07_4_full.jpg,Cardigans,no,5.263,2026-04-03 11:31:52
user_1019,sample_testing_file/MEN-Tees_Tanks-id_00064252-02_4_full.jpg,Tees / Tanks,no,2.912,2026-04-03 11:32:20
user_1019,sample_testing_file/MEN-Sweaters-id_00026686-11_3_back.jpg,Sweaters,yes,2.934,2026-04-03 11:32:49
user_1019,sample_testing_file/MEN-Tees_Tanks-id_00007493-01_7_additional.jpg,Tees / Tanks,yes,0.895,2026-04-03 11:33:15
user_1019,sample_testing_file/WOMEN-Shorts-id_00062403-11_4_full.jpg,Shorts,yes,2.168,2026-04-03 11:34:09
user_1020,sample_testing_file/MEN-Shirts_Polos-id_00040136-11_7_additional.jpg,Shirts / Polos,yes,1.751,2026-04-02 21:22:29
user_1020,sample_testing_file/WOMEN-Denim-id_00050141-01_4_full.jpg,Denim,yes,2.246,2026-04-02 21:25:24
user_1020,sample_testing_file/WOMEN-Cardigans-id_00053226-09_1_front.jpg,Cardigans,yes,1.215,2026-04-02 21:28:24
user_1020,sample_testing_file/WOMEN-Cardigans-id_00040889-10_4_full.jpg,Cardigans,yes,1.267,2026-04-02 21:30:18
user_1020,sample_testing_file/WOMEN-Jackets_Coats-id_00013177-04_3_back.jpg,Jackets / Coats,yes,1.075,2026-04-02 21:33:53
user_1020,sample_testing_file/MEN-Denim-id_00044588-02_3_back.jpg,Denim,no,1.068,2026-04-03 14:10:29
user_1020,sample_testing_file/WOMEN-Cardigans-id_00009603-09_2_side.jpg,Cardigans,yes,2.087,2026-04-03 14:11:14
user_1020,sample_testing_file/MEN-Shirts_Polos-id_00059471-01_3_back.jpg,Shirts / Polos,yes,1.648,2026-04-03 14:11:58
user_1020,sample_testing_file/WOMEN-Cardigans-id_00073564-04_7_additional.jpg,Cardigans,yes,1.642,2026-04-03 14:14:27
user_1020,sample_testing_file/WOMEN-Sweaters-id_00075915-12_7_additional.jpg,Sweaters,no,0.763,2026-04-03 14:17:17
user_1020,sample_testing_file/MEN-Shirts_Polos-id_00028747-03_7_additional.jpg,Shirts / Polos,yes,1.653,2026-04-03 14:19:20
user_1020,sample_testing_file/WOMEN-Tees_Tanks-id_00074365-02_1_front.jpg,Tees / Tanks,yes,2.236,2026-04-09 13:37:03
user_1020,sample_testing_file/MEN-Shirts_Polos-id_00059471-01_3_back.jpg,Shirts / Polos,yes,1.355,2026-04-09 13:39:27
user_1020,sample_testing_file/MEN-Denim-id_00032528-05_2_side.jpg,Denim,no,0.931,2026-04-09 13:41:48
user_1020,sample_testing_file/WOMEN-Tees_Tanks-id_00055070-07_7_additional.jpg,Tees / Tanks,yes,1.246,2026-04-09 13:44:46
user_1021,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00066470-05_4_full.jpg,Hoodies / Sweatshirts,yes,5.619,2026-04-03 14:21:58
user_1021,sample_testing_file/MEN-Shirts_Polos-id_00040136-11_7_additional.jpg,Shirts / Polos,yes,1.688,2026-04-03 14:23:37
user_1021,sample_testing_file/MEN-Shirts_Polos-id_00023510-12_3_back.jpg,Shirts / Polos,no,2.615,2026-04-03 14:24:57
user_1021,sample_testing_file/WOMEN-Cardigans-id_00034180-04_3_back.jpg,Cardigans,no,1.514,2026-04-03 14:25:44
user_1021,sample_testing_file/WOMEN-Cardigans-id_00073564-04_7_additional.jpg,Cardigans,yes,2.639,2026-04-03 14:28:56
user_1021,sample_testing_file/WOMEN-Tees_Tanks-id_00037931-02_2_side.jpg,Tees / Tanks,no,4.064,2026-04-07 21:14:39
user_1021,sample_testing_file/WOMEN-Graphic_Tees-id_00020033-06_2_side.jpg,Graphic Tees,no,1.934,2026-04-07 21:16:41
user_1021,sample_testing_file/WOMEN-Tees_Tanks-id_00055070-07_7_additional.jpg,Tees / Tanks,no,1.466,2026-04-07 21:19:47
user_1021,sample_testing_file/WOMEN-Blouses_Shirts-id_00071512-01_3_back.jpg,Blouses / Shirts,no,5.41,2026-04-07 21:22:38
user_1021,sample_testing_file/WOMEN-Jackets_Vests-id_00020380-04_3_back.jpg,Jackets / Vests,no,2.494,2026-04-07 21:25:53
user_1021,sample_testing_file/MEN-Jackets_Vests-id_00034336-03_4_full.jpg,Jackets / Vests,yes,1.213,2026-04-10 18:39:58
user_1021,sample_testing_file/WOMEN-Shorts-id_00062217-08_3_back.jpg,Shorts,no,4.155,2026-04-10 18:43:01
user_1021,sample_testing_file/WOMEN-Denim-id_00050141-01_4_full.jpg,Denim,yes,2.548,2026-04-10 18:45:01
user_1021,sample_testing_file/MEN-Shirts_Polos-id_00074669-04_7_additional.jpg,Shirts / Polos,yes,1.565,2026-04-10 18:45:21
user_1021,sample_testing_file/WOMEN-Sweaters-id_00074848-10_4_full.jpg,Sweaters,yes,2.695,2026-04-10 18:48:07
user_1022,sample_testing_file/WOMEN-Jackets_Vests-id_00066163-07_7_additional.jpg,Jackets / Vests,yes,0.66,2026-04-02 14:22:39
user_1022,sample_testing_file/WOMEN-Sweaters-id_00000727-02_4_full.jpg,Sweaters,yes,0.928,2026-04-02 14:26:01
user_1022,sample_testing_file/WOMEN-Jackets_Vests-id_00070283-06_1_front.jpg,Jackets / Vests,yes,1.906,2026-04-02 14:29:20
user_1022,sample_testing_file/WOMEN-Cardigans-id_00009603-09_2_side.jpg,Cardigans,no,1.526,2026-04-02 14:30:20
user_1022,sample_testing_file/MEN-Sweaters-id_00023520-05_1_front.jpg,Sweaters,yes,2.766,2026-04-02 14:32:02
user_1022,sample_testing_file/WOMEN-Tees_Tanks-id_00028658-04_7_additional.jpg,Tees / Tanks,yes,2.349,2026-04-03 12:12:42
user_1022,sample_testing_file/WOMEN-Graphic_Tees-id_00073921-04_4_full.jpg,Graphic Tees,yes,1.795,2026-04-03 12:14:55
user_1022,sample_testing_file/WOMEN-Dresses-id_00072064-03_3_back.jpg,Dresses,no,2.009,2026-04-03 12:16:24
user_1022,sample_testing_file/WOMEN-Tees_Tanks-id_00078194-07_3_back.jpg,Tees / Tanks,yes,0.695,2026-04-03 12:18:59
user_1022,sample_testing_file/MEN-Tees_Tanks-id_00000222-09_7_additional.jpg,Tees / Tanks,yes,1.712,2026-04-06 20:32:33
user_1022,sample_testing_file/WOMEN-Jackets_Vests-id_00066163-07_7_additional.jpg,Jackets / Vests,yes,2.2,2026-04-06 20:34:20
user_1022,sample_testing_file/WOMEN-Dresses-id_00022783-09_1_front.jpg,Dresses,no,1.761,2026-04-06 20:37:38
user_1022,sample_testing_file/MEN-Jackets_Vests-id_00034336-03_4_full.jpg,Jackets / Vests,yes,1.253,2026-04-06 20:39:16
user_1022,sample_testing_file/WOMEN-Jackets_Coats-id_00031964-08_7_additional.jpg,Jackets / Coats,no,3.632,2026-04-06 20:40:10
user_1022,sample_testing_file/WOMEN-Jackets_Vests-id_00020053-07_2_side.jpg,Jackets / Vests,yes,2.426,2026-04-06 20:42:16
user_1023,sample_testing_file/WOMEN-Cardigans-id_00051646-10_7_additional.jpg,Cardigans,no,2.04,2026-04-06 19:04:37
user_1023,sample_testing_file/WOMEN-Shorts-id_00075632-11_1_front.jpg,Shorts,yes,3.208,2026-04-06 19:07:18
user_1023,sample_testing_file/WOMEN-Jackets_Vests-id_00036472-07_3_back.jpg,Jackets / Vests,no,1.553,2026-04-06 19:10:37
user_1023,sample_testing_file/WOMEN-Dresses-id_00046567-04_3_back.jpg,Dresses,yes,1.606,2026-04-06 19:14:09
user_1023,sample_testing_file/WOMEN-Cardigans-id_00044093-01_4_full.jpg,Cardigans,no,1.944,2026-04-06 19:15:10
user_1023,sample_testing_file/WOMEN-Blouses_Shirts-id_00002758-10_7_additional.jpg,Blouses / Shirts,yes,3.47,2026-04-06 19:17:48
user_1023,sample_testing_file/WOMEN-Hoodies_Sweatshirts-id_00079841-11_2_side.jpg,Hoodies / Sweatshirts,no,2.951,2026-04-06 19:19:39
user_1023,sample_testing_file/WOMEN-Cardigans-id_00079906-12_1_front.jpg,Cardigans,no,2.156,2026-04-08 13:28:13
user_1023,sample_testing_file/WOMEN-Skirts-id_00069330-01_7_additional.jpg,Skirts,no,1.513,2026-04-08 13:28:39
user_1023,sample_testing_file/WOMEN-Cardigans-id_00056334-03_1_front.jpg,Cardigans,no,1.888,2026-04-08 13:29:27
user_1023,sample_testing_file/WOMEN-Dresses-id_00053546-08_7_additional.jpg,Dresses,yes,0.807,2026-04-08 13:32:41
user_1023,sample_testing_file/MEN-Jackets_Vests-id_00034336-03_4_full.jpg,Jackets / Vests,yes,2.953,2026-04-08 13:33:34
user_1023,sample_testing_file/WOMEN-Dresses-id_00073773-05_1_front.jpg,Dresses,yes,2.555,2026-04-08 13:36:08
user_1023,sample_testing_file/WOMEN-Dresses-id_00000283-07_3_back.jpg,Dresses,no,3.052,2026-04-08 13:37:40
user_1023,sample_testing_file/WOMEN-Cardigans-id_00034180-04_3_back.jpg,Cardigans,yes,3.579,2026-04-08 13:40:51
user_1024,sample_testing_file/MEN-Tees_Tanks-id_00000222-09_7_additional.jpg,Tees / Tanks,no,2.613,2026-04-04 20:26:00
user_1024,sample_testing_file/WOMEN-Tees_Tanks-id_00074365-02_1_front.jpg,Tees / Tanks,yes,4.524,2026-04-04 20:26:37
user_1024,sample_testing_file/MEN-Denim-id_00069617-09_7_additional.jpg,Denim,no,1.402,2026-04-04 20:29:52
user_1024,sample_testing_file/WOMEN-Jackets_Coats-id_00031964-08_7_additional.jpg,Jackets / Coats,no,1.535,2026-04-04 20:32:38
user_1024,sample_testing_file/WOMEN-Cardigans-id_00051646-10_7_additional.jpg,Cardigans,yes,1.023,2026-04-04 20:34:53
user_1024,sample_testing_file/WOMEN-Graphic_Tees-id_00047740-07_1_front.jpg,Graphic Tees,no,2.981,2026-04-04 20:37:27
user_1024,sample_testing_file/WOMEN-Denim-id_00029220-01_2_side.jpg,Denim,no,0.705,2026-04-04 20:39:07
user_1024,sample_testing_file/MEN-Tees_Tanks-id_00052582-05_1_front.jpg,Tees / Tanks,yes,3.894,2026-04-06 17:51:38
user_1024,sample_testing_file/WOMEN-Jackets_Coats-id_00014954-02_4_full.jpg,Jackets / Coats,yes,1.432,2026-04-06 17:53:53
user_1024,sample_testing_file/WOMEN-Graphic_Tees-id_00073921-04_4_full.jpg,Graphic Tees,no,4.376,2026-04-06 17:56:00
user_1024,sample_testing_file/MEN-Graphic_Tees-id_00020290-04_3_back.jpg,Graphic Tees,yes,1.225,2026-04-06 17:57:35
user_1024,sample_testing_file/WOMEN-Graphic_Tees-id_00011004-11_4_full.jpg,Graphic Tees,yes,1.302,2026-04-06 17:58:14
user_1024,sample_testing_file/WOMEN-Dresses-id_00077993-02_2_side.jpg,Dresses,no,0.628,2026-04-06 17:59:50
user_1024,sample_testing_file/WOMEN-Graphic_Tees-id_00067001-08_2_side.jpg,Graphic Tees,yes,1.726,2026-04-06 18:00:32
user_1024,sample_testing_file/WOMEN-Cardigans-id_00073564-04_7_additional.jpg,Cardigans,yes,2.452,2026-04-06 18:03:02
user_1025,sample_testing_file/MEN-Shirts_Polos-id_00074669-04_7_additional.jpg,Shirts / Polos,yes,2.113,2026-04-02 21:06:46
user_1025,sample_testing_file/WOMEN-Dresses-id_00053546-08_7_additional.jpg,Dresses,yes,1.714,2026-04-02 21:10:16
user_1025,sample_testing_file/WOMEN-Cardigans-id_00034180-04_3_back.jpg,Cardigans,yes,4.384,2026-04-02 21:12:49
user_1025,sample_testing_file/WOMEN-Skirts-id_00073520-01_1_front.jpg,Skirts,no,1.313,2026-04-02 21:15:47
user_1025,sample_testing_file/MEN-Shirts_Polos-id_00028747-03_7_additional.jpg,Shirts / Polos,yes,0.715,2026-04-02 21:17:00
user_1025,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00030736-05_3_back.jpg,Hoodies / Sweatshirts,yes,0.751,2026-04-02 21:20:24
user_1025,sample_testing_file/MEN-Sweaters-id_00018374-07_2_side.jpg,Sweaters,no,3.76,2026-04-02 21:21:52
user_1025,sample_testing_file/WOMEN-Graphic_Tees-id_00050329-08_4_full.jpg,Graphic Tees,yes,3.795,2026-04-07 19:20:09
user_1025,sample_testing_file/WOMEN-Dresses-id_00077993-02_2_side.jpg,Dresses,no,1.978,2026-04-07 19:21:15
user_1025,sample_testing_file/MEN-Sweaters-id_00027870-11_4_full.jpg,Sweaters,yes,3.954,2026-04-07 19:22:34
user_1025,sample_testing_file/WOMEN-Sweaters-id_00034817-03_1_front.jpg,Sweaters,yes,2.542,2026-04-07 19:23:10
user_1025,sample_testing_file/MEN-Shirts_Polos-id_00046113-12_4_full.jpg,Shirts / Polos,no,2.715,2026-04-07 19:24:49
user_1025,sample_testing_file/WOMEN-Blouses_Shirts-id_00078698-02_7_additional.jpg,Blouses / Shirts,yes,5.736,2026-04-07 19:27:26
user_1025,sample_testing_file/MEN-Shirts_Polos-id_00018727-05_2_side.jpg,Shirts / Polos,yes,0.914,2026-04-07 19:28:02
user_1025,sample_testing_file/WOMEN-Skirts-id_00073520-01_1_front.jpg,Skirts,no,1.676,2026-04-07 19:28:35
user_1026,sample_testing_file/WOMEN-Blouses_Shirts-id_00046439-07_4_full.jpg,Blouses / Shirts,no,1.212,2026-04-02 11:33:31
user_1026,sample_testing_file/WOMEN-Blouses_Shirts-id_00075244-05_4_full.jpg,Blouses / Shirts,no,0.579,2026-04-02 11:36:31
user_1026,sample_testing_file/MEN-Shirts_Polos-id_00023510-12_3_back.jpg,Shirts / Polos,yes,0.635,2026-04-02 11:39:47
user_1026,sample_testing_file/WOMEN-Hoodies_Sweatshirts-id_00041360-02_7_additional.jpg,Hoodies / Sweatshirts,yes,1.115,2026-04-02 11:41:56
user_1026,sample_testing_file/WOMEN-Tees_Tanks-id_00074365-02_1_front.jpg,Tees / Tanks,yes,4.31,2026-04-02 11:45:23
user_1026,sample_testing_file/MEN-Shirts_Polos-id_00009962-10_2_side.jpg,Shirts / Polos,no,3.083,2026-04-02 11:48:40
user_1026,sample_testing_file/WOMEN-Blouses_Shirts-id_00071512-01_3_back.jpg,Blouses / Shirts,no,0.698,2026-04-02 11:52:18
user_1026,sample_testing_file/WOMEN-Blouses_Shirts-id_00002758-10_7_additional.jpg,Blouses / Shirts,yes,1.385,2026-04-02 11:55:55
user_1026,sample_testing_file/MEN-Denim-id_00044609-05_7_additional.jpg,Denim,yes,1.517,2026-04-05 16:17:57
user_1026,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00048352-03_7_additional.jpg,Hoodies / Sweatshirts,no,1.801,2026-04-05 16:20:25
user_1026,sample_testing_file/MEN-Denim-id_00044588-02_3_back.jpg,Denim,no,3.627,2026-04-05 16:21:23
user_1026,sample_testing_file/MEN-Hoodies_Sweatshirts-id_00070540-08_4_full.jpg,Hoodies / Sweatshirts,yes,2.296,2026-04-05 16:22:10
user_1026,sample_testing_file/MEN-Shirts_Polos-id_00009962-10_2_side.jpg,Shirts / Polos,yes,2.428,2026-04-05 16:22:31
user_1026,sample_testing_file/WOMEN-Blouses_Shirts-id_00049798-02_3_back.jpg,Blouses / Shirts,no,2.232,2026-04-05 16:23:34
user_1026,sample_testing_file/WOMEN-Skirts-id_00036501-11_4_full.jpg,Skirts,yes,2.823,2026-04-05 16:27:01
user_1027,sample_testing_file/WOMEN-Denim-id_00006631-11_7_additional.jpg,Denim,no,2.285,2026-04-04 10:26:20
user_1027,sample_testing_file/WOMEN-Sweaters-id_00018290-12_1_front.jpg,Sweaters,yes,2.187,2026-04-04 10:27:00
user_1027,sample_testing_file/WOMEN-Cardigans-id_00056334-03_1_front.jpg,Cardigans,yes,1.722,2026-04-04 10:30:38
user_1027,sample_testing_file/WOMEN-Dresses-id_00000283-07_3_back.jpg,Dresses,no,1.516,2026-04-04 10:33:02
user_1027,sample_testing_file/WOMEN-Jackets_Coats-id_00031964-08_7_additional.jpg,Jackets / Coats,yes,1.614,2026-04-04 10:34:22
user_1027,sample_testing_file/WOMEN-Dresses-id_00046567-04_3_back.jpg,Dresses,yes,1.304,2026-04-04 10:37:22
user_1027,sample_testing_file/WOMEN-Jackets_Coats-id_00027550-07_7_additional.jpg,Jackets / Coats,yes,1.589,2026-04-04 10:40:28
user_1027,sample_testing_file/WOMEN-Shorts-id_00012900-01_4_full.jpg,Shorts,no,0.631,2026-04-09 13:26:54
user_1027,sample_testing_file/MEN-Shorts-id_00077140-07_3_back.jpg,Shorts,no,2.196,2026-04-09 13:28:11
user_1027,sample_testing_file/WOMEN-Dresses-id_00072064-03_3_back.jpg,Dresses,no,1.436,2026-04-09 13:30:26
user_1027,sample_testing_file/MEN-Shorts-id_00015861-04_2_side.jpg,Shorts,no,0.571,2026-04-09 13:33:27
